Name,Position,FDPoints,Salary,Team,Opp.,Score,Min,stats
"Westbrook, Russell",PG,82.5,"$11,700",okc,v lal, 119-103,36:48,   20pt 20rb 21as 3st 2to 2trey 8-23fg 2-3ft
"Harden, James",SG,55.6,"$12,400",hou,@ sac, 130-105,29:28,   36pt 3rb 10as 1st 2to 7trey 12-19fg 5-6ft
"DeRozan, DeMar",SG,48.9,"$9,200",sas,v atl, 117-111,36:05,   29pt 7rb 7as 2st 5to 7-11fg 15-16ft
"Bazemore, Kent",SG,40.8,"$3,800",atl,@ sas, 111-117,24:03,   26pt 4rb 2as 3st 2to 5trey 10-16fg 1-2ft
"Murray, Jamal",PG,39.3,"$7,200",den,@ gsw, 102-116,28:39,   17pt 4rb 3as 5st 2to 1trey 6-14fg 4-4ft
"Hield, Buddy",SG,38.9,"$7,500",sac,v hou, 105-130,32:34,   20pt 7rb 5as 1bl 4trey 8-16fg
"Paul, Chris",PG,38,"$8,200",hou,@ sac, 130-105,27:31,   7pt 5rb 12as 2st 1bl 2to 1trey 3-12fg 0-1ft
"Caldwell-Pope, Kentavious",SG,35,"$6,000",lal,@ okc, 103-119,39:47,   23pt 5rb 4as 1st 3to 5trey 9-16fg
"Rondo, Rajon",PG,34.5,"$7,500",lal,@ okc, 103-119,35:34,   7pt 10rb 9as 1st 1bl 4to 3-11fg 1-1ft
"Curry, Stephen",PG,34.3,"$9,900",gsw,v den, 116-102,30:14,   17pt 4rb 5as 3st 4to 5trey 6-11fg
"White, Derrick",PG,34.3,"$6,200",sas,v atl, 117-111,30:43,   23pt 4rb 3as 2bl 4to 3trey 10-12fg
"Caruso, Alex",PG,28.9,"$4,900",lal,@ okc, 103-119,29:10,   15pt 2rb 7as 2st 5to 1trey 5-9fg 4-6ft
"Young, Trae",PG,28.2,"$9,100",atl,@ sas, 111-117,29:56,   15pt 1rb 6as 1st 5-15fg 5-5ft
"Huerter, Kevin",SG,24.9,"$4,500",atl,@ sas, 111-117,26:55,   13pt 2rb 1as 2st 1bl 1to 1trey 6-11fg
"Mills, Patty",PG,24.2,"$3,500",sas,v atl, 117-111,21:13,   14pt 1rb 2as 1st 1bl 4trey 5-9fg
"Forbes, Bryn",PG,23.9,"$4,500",sas,v atl, 117-111,29:19,   19pt 2rb 3as 2to 5trey 7-11fg
"Craig, Torrey",SG,22.4,"$3,500",den,@ gsw, 102-116,17:53,   5pt 2rb 2as 2st 2bl 2-5fg 1-2ft
"Gordon, Eric",SG,22.2,"$4,600",hou,@ sac, 130-105,26:06,   19pt 1rb 1st 1to 5trey 6-12fg 2-3ft
"Schroder, Dennis",SG,21.3,"$5,100",okc,v lal, 119-103,28:46,   15pt 4rb 1as 1st 3to 1trey 5-12fg 4-4ft
"Thompson, Klay",SG,20.3,"$7,400",gsw,v den, 116-102,29:17,   13pt 4rb 1as 1st 2to 1trey 6-15fg
"Ferguson, Terrance",SG,19.4,"$3,500",okc,v lal, 119-103,22:07,   15pt 2rb 1st 1to 3trey 5-9fg 2-2ft
"Anderson, Justin",SG,18.8,"$3,600",atl,@ sas, 111-117,25:39,   7pt 9rb 1st 2to 1trey 3-8fg 0-1ft
"Bullock, Reggie",SG,18.6,"$3,800",lal,@ okc, 103-119,30:20,   13pt 3rb 1st 1to 3trey 5-10fg
"Fox, De'Aaron",PG,17.9,"$8,800",sac,v hou, 105-130,23:37,   9pt 2rb 5as 1bl 4to 3-8fg 3-4ft
"Iguodala, Andre",SG,17.8,"$4,000",gsw,v den, 116-102,18:57,   0pt 4rb 4as 1st 2bl 2to
"Adams, Jaylen",SG,15.9,"$3,500",atl,@ sas, 111-117,19:37,   0pt 2rb 7as 1st 0-8fg
"Thomas, Isaiah",PG,15.7,"$3,500",den,@ gsw, 102-116,10:23,   10pt 1rb 3as 2trey 2-8fg 4-4ft
"Bogdanovic, Bogdan",SG,15,"$5,900",sac,v hou, 105-130,25:44,   10pt 2as 1st 1to 4-8fg 2-2ft
"Shumpert, Iman",SG,14.8,"$3,500",hou,@ sac, 130-105,21:36,   8pt 4rb 1bl 1to 2trey 3-7fg
"Morris, Monte",SG,14.5,"$3,900",den,@ gsw, 102-116,15:39,   10pt 1as 1st 1trey 4-9fg 1-1ft
"Belinelli, Marco",SG,13.3,"$3,900",sas,v atl, 117-111,25:34,   6pt 4rb 1as 1st 2to 2trey 2-10fg
"Ferrell, Yogi",PG,10.9,"$3,500",sac,v hou, 105-130,19:03,   7pt 2rb 1as 2-5fg 3-4ft
"Rivers, Austin",SG,10.5,"$3,500",hou,@ sac, 130-105,21:57,   6pt 1as 1st 2trey 2-6fg
"Cook, Quinn",PG,9.6,"$3,800",gsw,v den, 116-102,14:12,   4pt 3rb 2as 1to 2-5fg
"Chiozza, Chris",PG,8.4,"$3,500",hou,@ sac, 130-105,4:31,   3pt 2rb 2as 1trey 1-1fg
"Livingston, Shaun",PG,6.7,"$3,500",gsw,v den, 116-102,15:21,   2pt 1rb 1as 1bl 1to 1-1fg
"Felton, Raymond",PG,6.5,"$3,500",okc,v lal, 119-103,12:47,   2pt 1as 1st 1-4fg
"Beasley, Malik",SG,5.2,"$3,600",den,@ gsw, 102-116,13:29,   3pt 1rb 1st 2to 1trey 1-3fg
"Burks, Alec",SG,3.9,"$3,500",sac,v hou, 105-130,6:08,   0pt 2rb 1as
"Mason III, Frank",SG,3.5,"$3,500",sac,v hou, 105-130,6:08,   3pt 1as 1to 1trey 1-4fg
"Walker, Lonnie",SG,1.5,"$3,500",sas,v atl, 117-111,4:46,   0pt 1as 0-1fg
"Burton, Deonte",SG,0,"$3,500",okc,v lal, 119-103,1:04,   0pt 0-1fg
"Diallo, Hamidou",SG,0,"$3,500",okc,v lal, 119-103,00:39,   0pt
"Pondexter, Quincy",SG,0,"$3,500",sas,v atl, 117-111,DNP,   
"Evans III, Jacob",SG,0,"$3,500",gsw,v den, 116-102,NA,   
"Evans, Jawun",PG,0,"$3,500",okc,v lal, 119-103,NA,   
"Roberson, Andre",SG,0,"$3,500",okc,v lal, 119-103,NA,   
"Ball, Lonzo",PG,0,"$3,500",lal,@ okc, 103-119,NA,   
"Goodwin, Brandon",PG,0,"$3,500",den,@ gsw, 102-116,NA,   
"Hart, Josh",SG,0,"$3,600",lal,@ okc, 103-119,NA,   
"Duval, Trevon",PG,0,"$3,500",hou,@ sac, 130-105,NA,   
"Lee, Damion",SG,0,"$3,500",gsw,v den, 116-102,NA,   
"George, Paul",SF,49.7,"$10,200",okc,v lal, 119-103,37:45,   19pt 6rb 5as 5st 1bl 2to 3trey 8-17fg
"Durant, Kevin",SF,39.6,"$9,600",gsw,v den, 116-102,21:25,   21pt 3rb 6as 2bl 2trey 9-13fg 1-1ft
"Aldridge, LaMarcus",PF,37.2,"$9,900",sas,v atl, 117-111,38:23,   16pt 11rb 3bl 1to 6-11fg 4-6ft
"Green, Draymond",PF,35.3,"$7,000",gsw,v den, 116-102,30:07,   6pt 9rb 9as 1st 2bl 4to 3-6fg
"Bagley, Marvin",PF,33.1,"$7,000",sac,v hou, 105-130,27:47,   19pt 8rb 1as 1bl 2trey 7-18fg 3-5ft
"Grant, Jerami",PF,32.5,"$5,600",okc,v lal, 119-103,35:01,   22pt 5rb 1as 1st 4trey 8-15fg 2-3ft
"Faried, Kenneth",PF,28.7,"$4,100",hou,@ sac, 130-105,20:53,   12pt 11rb 1as 1st 1to 1trey 5-6fg 1-2ft
"Gay, Rudy",SF,26.2,"$6,500",sas,v atl, 117-111,24:59,   6pt 11rb 4as 1st 2to 3-10fg
"Millsap, Paul",PF,25.6,"$7,200",den,@ gsw, 102-116,20:25,   11pt 8rb 2as 1bl 1to 2trey 4-12fg 1-1ft
"Brewer, Corey",SF,23.5,"$3,600",sac,v hou, 105-130,16:19,   6pt 10rb 1as 1st 1bl 2to 3-7fg
"House, Danuel",SF,23.2,"$3,700",hou,@ sac, 130-105,28:51,   19pt 1rb 2as 4trey 7-14fg 1-2ft
"Bjelica, Nemanja",SF,22.7,"$4,800",sac,v hou, 105-130,19:15,   12pt 6rb 1as 1st 1to 6-7fg
"Carter, Vince",SF,16.9,"$3,800",atl,@ sas, 111-117,27:47,   8pt 2rb 5as 1to 3-5fg 2-2ft
"Barton, Will",SF,16.7,"$5,100",den,@ gsw, 102-116,25:36,   10pt 6rb 1as 2to 5-12fg 0-2ft
"Vanderbilt, Jarred",SF,16.6,"$3,500",den,@ gsw, 102-116,7:22,   10pt 3rb 1st 4-4fg 2-3ft
"Tucker, P.J.",PF,16.6,"$4,100",hou,@ sac, 130-105,27:29,   13pt 3rb 3trey 4-9fg 2-2ft
"Barnes, Harrison",SF,16.5,"$5,100",sac,v hou, 105-130,27:53,   10pt 5rb 1as 1to 4-9fg 2-4ft
"Bembry, DeAndre",SF,15.6,"$4,300",atl,@ sas, 111-117,19:19,   8pt 3rb 2as 1st 2to 1trey 3-6fg 1-2ft
"Stephenson, Lance",SF,13.9,"$4,700",lal,@ okc, 103-119,24:33,   9pt 2rb 3as 2to 3trey 3-6fg
"McKinnie, Alfonzo",SF,13.5,"$3,500",gsw,v den, 116-102,17:16,   5pt 5rb 1as 1st 2to 1trey 2-6fg 0-1ft
"Lyles, Trey",PF,13.2,"$3,500",den,@ gsw, 102-116,17:48,   7pt 1rb 2as 1st 1to 2-5fg 3-3ft
"Harris, Gary",SF,12.6,"$4,500",den,@ gsw, 102-116,25:23,   6pt 3rb 1st 1-9fg 4-4ft
"Morris, Markieff",PF,12.4,"$3,500",okc,v lal, 119-103,11:00,   4pt 2rb 2st 2-4fg
"Williams, Johnathan",PF,8.4,"$4,000",lal,@ okc, 103-119,8:21,   6pt 2rb 3-4fg
"Jerebko, Jonas",PF,7.2,"$3,800",gsw,v den, 116-102,12:00,   6pt 1rb 2trey 2-5fg 0-2ft
"Bertans, Davis",SF,7.1,"$3,500",sas,v atl, 117-111,19:21,   2pt 3rb 1as 1-4fg
"Clark, Gary",SF,4.5,"$3,500",hou,@ sac, 130-105,6:08,   0pt 1as 1bl 0-3fg
"Swanigan, Caleb",PF,1.4,"$3,500",sac,v hou, 105-130,4:31,   0pt 2rb 1to 0-1fg
"Hernangomez, Juan",SF,1.2,"$3,500",den,@ gsw, 102-116,6:58,   0pt 1rb 0-1fg
"Nader, Abdel",SF,1,"$3,500",okc,v lal, 119-103,5:38,   2pt 1to 1-2fg
"Bonga, Isaac",SF,0,"$3,500",lal,@ okc, 103-119,1:04,   0pt 0-1fg
"Jones, Jemerrio",PF,0,"$3,500",lal,@ okc, 103-119,1:04,   0pt 0-1fg
"Eubanks, Drew",PF,0,"$3,500",sas,v atl, 117-111,DNP,   
"Kuzma, Kyle",PF,0,"$6,600",lal,@ okc, 103-119,DNP,   
"Prince, Taurean",SF,0,"$5,200",atl,@ sas, 111-117,DNP,   
"Patterson, Patrick",PF,0,"$3,500",okc,v lal, 119-103,DNP,   
"Green, Gerald",SF,0,"$3,500",hou,@ sac, 130-105,DNP,   
"Cunningham, Dante",SF,0,"$3,500",sas,v atl, 117-111,DNP,   
"Poythress, Alex",PF,0,"$3,600",atl,@ sas, 111-117,NA,   
"Giles, Harry",PF,0,"$4,200",sac,v hou, 105-130,NA,   
"James, LeBron",SF,0,"$3,500",lal,@ okc, 103-119,NA,   
"Ingram, Brandon",SF,0,"$3,500",lal,@ okc, 103-119,NA,   
"Gabriel, Wenyen",PF,0,"$3,500",sac,v hou, 105-130,NA,   
"Grantham, Donte",SF,0,"$3,500",okc,v lal, 119-103,NA,   
"Metu, Chimezie",PF,0,"$3,500",sas,v atl, 117-111,NA,   
"Derrickson, Marcus",PF,0,"$3,500",gsw,v den, 116-102,NA,   
"Williams, Troy",SF,0,"$3,500",sac,v hou, 105-130,NA,   
"Collins, John",PF,0,"$7,500",atl,@ sas, 111-117,NA,   
"Moore, Ben",SF,0,"$3,500",sas,v atl, 117-111,NA,   
"Porter, Michael",PF,0,"$3,500",den,@ gsw, 102-116,NA,   
"Edwards, Vincent",SF,0,"$3,500",hou,@ sac, 130-105,NA,   
"Lydon, Tyler",SF,0,"$3,500",den,@ gsw, 102-116,NA,   
"Hartenstein, Isaiah",PF,0,"$3,500",hou,@ sac, 130-105,NA,   
"Spellman, Omari",PF,0,"$3,600",atl,@ sas, 111-117,NA,   
"Cousins, DeMarcus",C,58.1,"$8,500",gsw,v den, 116-102,29:14,   28pt 13rb 5as 2st 2bl 5to 2trey 12-17fg 2-4ft
"Adams, Steven",C,43.1,"$7,000",okc,v lal, 119-103,33:11,   13pt 8rb 3as 1st 5bl 2to 6-11fg 1-7ft
"Len, Alex",C,37.5,"$5,300",atl,@ sas, 111-117,27:57,   21pt 5rb 3as 1st 1bl 4trey 7-11fg 3-6ft
"Jokic, Nikola",C,31,"$10,500",den,@ gsw, 102-116,27:42,   10pt 5rb 6as 4st 6to 4-10fg 2-3ft
"Capela, Clint",C,30.1,"$9,000",hou,@ sac, 130-105,25:30,   7pt 13rb 1as 2st 3-5fg 1-1ft
"Looney, Kevon",C,27.5,"$3,500",gsw,v den, 116-102,12:06,   10pt 5rb 1as 2st 2bl 2to 5-7fg
"Plumlee, Mason",C,24.5,"$4,900",den,@ gsw, 102-116,22:43,   3pt 5rb 3as 3st 1bl 1to 1-4fg 1-2ft
"Davis, Deyonta",C,24,"$3,500",atl,@ sas, 111-117,20:28,   9pt 10rb 2st 3to 4-5fg 1-2ft
"Wagner, Moritz",C,20.3,"$3,700",lal,@ okc, 103-119,25:50,   10pt 4rb 1as 1st 1bl 2to 2trey 4-9fg
"McGee, JaVale",C,20.1,"$8,300",lal,@ okc, 103-119,24:56,   10pt 8rb 1as 1st 4to 5-10fg 0-1ft
"Muscala, Mike",C,15.1,"$3,900",lal,@ okc, 103-119,19:21,   10pt 3rb 1as 2trey 3-7fg 2-2ft
"Noel, Nerlens",C,14.1,"$3,500",okc,v lal, 119-103,15:14,   7pt 3rb 1as 1bl 1to 3-4fg 1-1ft
"Koufos, Kosta",C,9.4,"$3,500",sac,v hou, 105-130,10:24,   7pt 2rb 3-5fg 1-1ft
"Bogut, Andrew",C,9.1,"$3,500",gsw,v den, 116-102,3:54,   4pt 3rb 1as 2-3fg
"Poeltl, Jakob",C,8.9,"$4,700",sas,v atl, 117-111,9:37,   2pt 2rb 1as 1st 1-1fg
"Cauley-Stein, Willie",C,8,"$6,000",sac,v hou, 105-130,20:37,   2pt 5rb 1-7fg
"Hilario, Nene",C,0,"$3,500",hou,@ sac, 130-105,DNP,   
"Chandler, Tyson",C,0,"$3,500",lal,@ okc, 103-119,NA,   
"Welsh, Thomas",C,0,"$3,500",den,@ gsw, 102-116,NA,   
"Jones, Damian",C,0,"$3,500",gsw,v den, 116-102,NA,   
"Dedmon, Dewayne",C,0,"$6,300",atl,@ sas, 111-117,NA,   
"Plumlee, Miles",C,0,"$3,500",atl,@ sas, 111-117,NA,   
"Bell, Jordan",C,-1,"$3,600",gsw,v den, 116-102,5:57,   0pt 1to 0-3fg
